title,price,registration,location,benzin,mileage,power,gefunden
BMW 530d 530 . Luxury Line Luxury Line,28.500 €,EZ 06/2016,51065 Köln,"Diesel, ca. 5,3 l/100 km (komb.)* ",146.000 km,ca. 190 kW (258PS),gefunden auf autoscout24.de
"BMW i3 S 120Ah DA+,adLED,ACC,Rfk,NaviProf.20""LM",23.349 €,EZ 02/2021,86899 Landsberg,"Elektro, ca. 0 g CO₂/km (komb.)* ",51.613 km,ca. 135 kW (184PS),gefunden auf autoscout24.de
Cupra Born 204PS/58kWh GLASDACH+PILOTXL+WÄRMEPUMPE+GJR Klima,31.980 €,EZ 12/2022,72336 Balingen,"Elektro, ca. 0 g CO₂/km (komb.)* ",13.900 km,ca. 150 kW (204PS),gefunden auf autoscout24.de
Skoda Octavia 2.0 TDI DPF DSG Elegance NAV AHK CAM LEDER,6.500 €,EZ 02/2011,85716 Unterschleißheim,"Diesel, ca. 5,9 l/100 km (komb.)* , ca. 156 g CO₂/km (komb.)* ",254.000 km,ca. 103 kW (140PS),gefunden auf autoscout24.de
Mini Cooper S Classic Trim // LED/Kamera/SHZ,27.975 €,EZ 03/2023,86470 Thannhausen,"Benzin, A+++",18.032 km,ca. 131 kW (178PS),gefunden auf autoscout24.de
VW ID.3 Volkswagen Pro Wärmepumpe CCS Digital Cockpit Navi DAB SHZ,22.880 €,EZ 12/2020,95615 Marktredwitz,"Elektro, ca. 0 g CO₂/km (komb.)* ",26.240 km,ca. 150 kW (204PS),gefunden auf autoscout24.de
VW Golf Volkswagen VIII 1.5 eTSI DSG STYLE | PANO | LED-MATRIX,26.550 €,EZ 01/2021,84489 Burghausen,"Benzin, ca. 4,7 l/100 km (komb.)* , ca. 107 g CO₂/km (komb.)* ",59.372 km,ca. 110 kW (150PS),gefunden auf autoscout24.de
BMW 118 i Advantage Navi LED PDC Sitzhz DAB Tempom,21.720 €,EZ 12/2021,53925 Kall,"Benzin, ca. 6,6 l/100 km (komb.)* , ca. 129 g CO₂/km (komb.)* ",24.721 km,ca. 100 kW (136PS),gefunden auf autoscout24.de
VW T-Roc Volkswagen 1.0 TSI Style APP-Connect SHZ GJR Licht+Sicht,18.490 €,EZ 04/2021,91154 Roth,"Benzin, ca. 6,2 l/100 km (komb.)* , ca. 143 g CO₂/km (komb.)* ",74.590 km,ca. 81 kW (110PS),gefunden auf autoscout24.de
Ford Focus Lim. 1.0 ST-Line X KLIMA NAVI ALU,20.979 €,EZ 11/2021,27211 Bassum,"Benzin, ca. 4,2 l/100 km (komb.)* , ca. 94 g CO₂/km (komb.)* , A+",52.200 km,ca. 92 kW (125PS),gefunden auf autoscout24.de
VW Golf GTI Volkswagen 8 2.0 TSI DSG CLUBSPORT 4-J-GAR. PANO IQ.LIGHT TRA,33.450 €,EZ 05/2022,92360 Mühlhausen,"Benzin, ca. 7,4 l/100 km (komb.)* , ca. 167 g CO₂/km (komb.)* ",25.265 km,ca. 221 kW (300PS),gefunden auf autoscout24.de
VW Polo Volkswagen *Top*Cross *Modell 2014*Automatik*nur69800 km*,10.999 €,EZ 12/2013,51503 Rösrath,"Diesel, ca. 4,3 l/100 km (komb.)* , ca. 112 g CO₂/km (komb.)* ",69.800 km,ca. 66 kW (90PS),gefunden auf autoscout24.de
VW Passat Volkswagen Lim. Highline BMT/Start-Stopp,19.450 €,EZ 11/2017,63741 Aschaffenburg,"Diesel, ca. 4,5 l/100 km (komb.)* , ca. 118 g CO₂/km (komb.)* ",82.000 km,ca. 110 kW (150PS),gefunden auf autoscout24.de
Mercedes-Benz A 250 AMG MULTIBEAM+NIGHT+DISTR+PTS+SHZ+360°,38.490 €,EZ 09/2022,67663 Kaiserslautern,"Benzin, ca. 7,1 l/100 km (komb.)* , ca. 162 g CO₂/km (komb.)* ",19.990 km,ca. 165 kW (224PS),gefunden auf autoscout24.de
VW Golf Volkswagen R 4Motion (BlueMotion Technology) DSG,30.880 €,EZ 04/2017,79822 Titisee-Neustadt,"Benzin, ca. 7,0 l/100 km (komb.)* , ca. 160 g CO₂/km (komb.)* , C",37.500 km,ca. 228 kW (310PS),gefunden auf autoscout24.de
Peugeot e-208 208 Elektro 208 Elektromotor 136 GT Pack,23.999 €,EZ 05/2022,48599 Gronau,"Elektro, ca. 0 g CO₂/km (komb.)* ",22.000 km,ca. 100 kW (136PS),gefunden auf autoscout24.de
Skoda Fabia 1.0 COLOR CONCEPT LED NAVI ALU SITZHEIZUNG,21.921 €,EZ 04/2023,44269 Dortmund,"Benzin, ca. 4,8 l/100 km (komb.)* , ca. 110 g CO₂/km (komb.)* ",23.320 km,ca. 81 kW (110PS),gefunden auf autoscout24.de
Porsche Panamera GTS Sport Turismo BOSE I Panorama Dach I Sitzheizu,82.800 €,EZ 11/2020,42279 Wuppertal,"Benzin, ca. 10,6 l/100 km (komb.)* , ca. 242 g CO₂/km (komb.)* , E",78.827 km,ca. 338 kW (460PS),gefunden auf autoscout24.de
Audi A5 Sportback 40 TDI qu S-Line Matrix PAN AHK B+O,53.450 €,EZ 04/2023,53340 Meckenheim / Bonn,"Diesel, ca. 153 g CO₂/km (komb.)* ",6.200 km,ca. 150 kW (204PS),gefunden auf autoscout24.de
Mercedes-Benz C 220 (BlueTEC) d 7G-TRONIC Exclusive,14.999 €,EZ 05/2015,86179 Augsburg,"Diesel, ca. 4,0 l/100 km (komb.)* ",258.100 km,ca. 125 kW (170PS),gefunden auf autoscout24.de
BMW 116i 116 136 ch 125g Première,9.500 €,EZ 11/2013,10437 Berlin,"Benzin, ca. 5,4 l/100 km (komb.)* ",140.903 km,ca. 100 kW (136PS),gefunden auf autoscout24.de
Mercedes-Benz A 200 Avantgarde,3.100 €,EZ 10/2005,15328 Reitwein,Benzin,132.000 km,ca. 100 kW (136PS),gefunden auf autoscout24.de
"Tesla Model 3 Long Range. Dual Motor, Allradantrieb",39.500 €,EZ 11/2022,02689 Sohland,"Elektro, ca. 0 g CO₂/km (komb.)* ",20.000 km,ca. 366 kW (498PS),gefunden auf autoscout24.de
VW Golf Volkswagen 1.4 eHybrid STYLE IQ.LIGHT HEADUP KAMERA LM,24.280 €,EZ 09/2021,46047 Oberhausen,"Andere, ca. 1,2 l/100 km (komb.)* , ca. 21 g CO₂/km (komb.)* ",24.895 km,ca. 150 kW (204PS),gefunden auf autoscout24.de
Mercedes-Benz CLS 350 amg,16.000 €,EZ 10/2011,41061 Mönchengladbach,"Benzin, ca. 7,0 l/100 km (komb.)* , ca. 166 g CO₂/km (komb.)* ",142.000 km,ca. 225 kW (306PS),gefunden auf autoscout24.de
Mercedes-Benz A 35 AMG 4Matic Performance|Multibeam|Digi|ACC,42.990 €,EZ 08/2020,72379 Hechingen,"Benzin, ca. 7,4 l/100 km (komb.)* , ca. 193 g CO₂/km (komb.)* , D",36.742 km,ca. 225 kW (306PS),gefunden auf autoscout24.de
"Hyundai Bayon 1.0 T-GDI Trend PDC, SHZ, Lichtsensor, Tempomat",19.990 €,EZ 11/2022,59067 Hamm,"Benzin, ca. 5,7 l/100 km (komb.)* , ca. 129 g CO₂/km (komb.)* ",7.485 km,ca. 74 kW (101PS),gefunden auf autoscout24.de
Mercedes-Benz E 220 d AMG Line (Business SHD MBUX Multib. AHK,43.480 €,EZ 02/2021,63150 Heusenstamm,"Diesel, ca. 5,9 l/100 km (komb.)* , ca. 154 g CO₂/km (komb.)* ",43.419 km,ca. 143 kW (194PS),gefunden auf autoscout24.de
Cupra Others 58 kWh 19 Pano Pilot M-Pack Tech L-Pack WP,33.950 €,EZ 01/2023,91781 Weissenburg,"Elektro, ca. 0 g CO₂/km (komb.)* ",11.800 km,ca. 150 kW (204PS),gefunden auf autoscout24.de
VW Golf Volkswagen V lim 1.4*ZAHNRIEMEN+TÜV+BREMSEN*ÖL NEU*,4.999 €,EZ 09/2007,53498 Bad Breisig,"Benzin, ca. 6,9 l/100 km (komb.)* , ca. 165 g CO₂/km (komb.)* ",223.000 km,ca. 59 kW (80PS),gefunden auf autoscout24.de
Audi A3 Sportback design/Virtual Cockp./Xenon,15.300 €,EZ 07/2016,83367 Petting /Waging am See,"Diesel, ca. 4,4 l/100 km (komb.)* , ca. 111 g CO₂/km (komb.)* ",143.000 km,ca. 110 kW (150PS),gefunden auf autoscout24.de
Smart ForFour pulse,3.700 €,EZ 07/2006,79115 Freiburg,"Benzin, ca. 5,8 l/100 km (komb.)* ",160.000 km,ca. 70 kW (95PS),gefunden auf autoscout24.de
Mazda 323 F 1.6 Exclusive,3.800 €,EZ 02/2001,52477 Alsdorf,"Benzin, ca. 8,6 l/100 km (komb.)* , ca. 205 g CO₂/km (komb.)* ",62.000 km,ca. 70 kW (95PS),gefunden auf autoscout24.de
BMW 120i 120,4.000 €,EZ 12/2005,84166 Adlkofen,"Benzin, ca. 7,5 l/100 km (komb.)* ",196.000 km,ca. 110 kW (150PS),gefunden auf autoscout24.de
BMW 318 d Tempomat/NAVI/Lordose Tempomat/NAVI/Lordose,21.480 €,EZ 11/2019,97076 Würzburg,"Diesel, ca. 4,3 l/100 km (komb.)* , ca. 113 g CO₂/km (komb.)* ",72.473 km,ca. 110 kW (150PS),gefunden auf autoscout24.de
"Mercedes-Benz A 180 d Progressive T.Leder,SH,Navi,LED,Park-Pak",19.000 €,EZ 11/2018,36043 Fulda,Diesel,85.655 km,ca. 85 kW (116PS),gefunden auf autoscout24.de
VW Golf Volkswagen 1.6 FSI Sportline Vollaustatung (Tausch möglich),8.000 €,EZ 02/2007,51674 Wiehl,"Benzin, ca. 6,0 l/100 km (komb.)* ",97.000 km,ca. 85 kW (116PS),gefunden auf autoscout24.de
BMW 120 i Advantag*M-Sport*5Trg*2Hd*Navi*Autom*LED*SH,18.990 €,EZ 05/2018,67549 Worms,"Benzin, ca. 5,5 l/100 km (komb.)* , ca. 126 g CO₂/km (komb.)* ",92.800 km,ca. 135 kW (184PS),gefunden auf autoscout24.de
Mercedes-Benz S 350 CGI *SOFT-CLOSE *SCHIEBEDACH *KEYLESS-GO,23.950 €,EZ 09/2012,33617 Bielefeld,"Benzin, ca. 7,7 l/100 km (komb.)* , ca. 182 g CO₂/km (komb.)* ",86.741 km,ca. 225 kW (306PS),gefunden auf autoscout24.de
Audi A3 Sportback 35 S LINE BLACKPAK LED LM18 EKLAPPE,36.488 €,EZ 05/2023,44143 Dortmund,"Benzin, ca. 5,6 l/100 km (komb.)* , ca. 127 g CO₂/km (komb.)* ",7.102 km,ca. 110 kW (150PS),gefunden auf autoscout24.de
VW Golf Volkswagen 2.0 TDI GTD BlueMotion Aut.*ACC*PANO*NAVI*PDC*,24.250 €,EZ 11/2017,65936 Frankfurt am Main,"Diesel, ca. 4,5 l/100 km (komb.)* , ca. 118 g CO₂/km (komb.)* , A",67.250 km,ca. 135 kW (184PS),gefunden auf autoscout24.de
VW Golf Volkswagen 1.4 TSI Allstar BMT*NAVI*ACC*PDC*,15.970 €,EZ 02/2017,70195 Stuttgart,"Benzin, ca. 5,2 l/100 km (komb.)* , ca. 122 g CO₂/km (komb.)* , C",80.881 km,ca. 92 kW (125PS),gefunden auf autoscout24.de
BMW 320 d Limo Sport Line LASERLICHT.EGSD.HUD.PARKASS,23.990 €,EZ 10/2019,63785 Obernburg,"Diesel, ca. 0 g CO₂/km (komb.)* ",134.400 km,ca. 140 kW (190PS),gefunden auf autoscout24.de
Mercedes-Benz B 200 d Progressive DISTRONIC KAMERA,21.850 €,EZ 12/2020,33758 Schloß Holte-Stukenbrock,"Diesel, ca. 4,4 l/100 km (komb.)* , ca. 116 g CO₂/km (komb.)* ",74.187 km,ca. 110 kW (150PS),gefunden auf autoscout24.de
VW Golf GTI Volkswagen Golf VII (BlueMotion Technology) DSG,21.000 €,EZ 09/2017,53773 Hennef,"Benzin, ca. 6,3 l/100 km (komb.)* ",92.100 km,ca. 169 kW (230PS),gefunden auf autoscout24.de
"Ford Focus Cool & Connect 5trg. LED+LMF 17""+WINTERPAKET",15.900 €,EZ 06/2019,98529 Suhl,"Benzin, ca. 4,7 l/100 km (komb.)* , ca. 107 g CO₂/km (komb.)* , A",21.000 km,ca. 74 kW (101PS),gefunden auf autoscout24.de
Lexus CT 200h Hybrid,14.200 €,EZ 05/2015,60486 Frankfurt,"Andere, ca. 3,6 l/100 km (komb.)* , ca. 82 g CO₂/km (komb.)* ",84.000 km,ca. 100 kW (136PS),gefunden auf autoscout24.de
BMW 116 i 5-Türer LED Klimaaut. Navi PDC SHZ LM,17.690 €,EZ 07/2019,85221 Dachau,"Benzin, ca. 7,3 l/100 km (komb.)* , ca. 166 g CO₂/km (komb.)* ",38.688 km,ca. 80 kW (109PS),gefunden auf autoscout24.de
Mercedes-Benz E 280 CDI 7G-TRONIC Avantgarde,4.000 €,EZ 08/2005,85368 Moosburg,"Diesel, ca. 7,8 l/100 km (komb.)* , ca. 207 g CO₂/km (komb.)* ",290.000 km,ca. 140 kW (190PS),gefunden auf autoscout24.de
Mercedes-Benz E 250 CDI BE Lim. 7G Elegance Xenon Navi TV,12.850 €,EZ 03/2012,72379 Hechingen-Bechtoldsweiler,"Diesel, ca. 5,2 l/100 km (komb.)* , ca. 129 g CO₂/km (komb.)* ",207.000 km,ca. 150 kW (204PS),gefunden auf autoscout24.de
VW ID.3 Volkswagen Pro S Facelift mit großer 77 KW Batterie,44.900 €,EZ 09/2023,38110 Braunschweig,"Elektro, ca. 0 g CO₂/km (komb.)* ",4.100 km,ca. 150 kW (204PS),gefunden auf autoscout24.de
Ford Fiesta 1.0 EcoBoost Start-Stop SYNC Edition,8.990 €,EZ 06/2015,68307 Mannheim,"Benzin, ca. 4,3 l/100 km (komb.)* , ca. 99 g CO₂/km (komb.)* , A",75.250 km,ca. 74 kW (101PS),gefunden auf autoscout24.de
Hyundai i20 1.0 TDGI Passion*SHZ*ALU*KLIMA*USB*AUX-IN*,10.710 €,EZ 03/2018,13559 Berlin,"Benzin, ca. 4,4 l/100 km (komb.)* , ca. 102 g CO₂/km (komb.)* , A",95.312 km,ca. 74 kW (101PS),gefunden auf autoscout24.de
Mercedes-Benz A 250 e 8G-DCT,19.700 €,EZ 08/2020,65936 Frankfurt Am Main,"Hybrid, ca. 1,1 l/100 km (komb.)* ",147.000 km,ca. 118 kW (160PS),gefunden auf autoscout24.de
Mercedes-Benz E 300 de AMG / DESIGNO / BURMESTER / MEMORY,56.880 €,EZ 09/2020,30419 Hannover,"Andere, ca. 1,4 l/100 km (komb.)* , ca. 38 g CO₂/km (komb.)* ",59.069 km,ca. 143 kW (194PS),gefunden auf autoscout24.de
VW Crafter Volkswagen mittellang Hochdach FWD 2.0 TDI 35 Kasten Navi Cli,20.980 €,EZ 06/2019,41238 Mönchengladbach,"Diesel, ca. 7,4 l/100 km (komb.)* , ca. 194 g CO₂/km (komb.)* ",142.836 km,ca. 103 kW (140PS),gefunden auf autoscout24.de
MG MG4 Standard,23.480 €,EZ 02/2023,39118 Magdeburg,"Elektro, ca. 0 g CO₂/km (komb.)* ",4.500 km,ca. 125 kW (170PS),gefunden auf autoscout24.de
"BMW 320 d SPORT LINE+ LC PLUS+PA+SITZHEIZUNG+17""",30.550 €,EZ 11/2020,48163 Münster,"Diesel, ca. 4,0 l/100 km (komb.)* , ca. 105 g CO₂/km (komb.)* , A+",58.406 km,ca. 140 kW (190PS),gefunden auf autoscout24.de
Jaguar XE R-Dynamic|AUTOM|LEDER|NAVI|LED|HEAD-UP-DISP,28.870 €,EZ 12/2019,12305 Berlin,"Benzin, ca. 7,0 l/100 km (komb.)* , ca. 159 g CO₂/km (komb.)* , C",37.500 km,ca. 184 kW (250PS),gefunden auf autoscout24.de
VW Golf Volkswagen 1.5 TSI Highline R-Line Navigatione,19.600 €,EZ 06/2019,40233 Düsseldorf,"Benzin, ca. 5,2 l/100 km (komb.)* , ca. 119 g CO₂/km (komb.)* ",39.789 km,ca. 110 kW (150PS),gefunden auf autoscout24.de
Mercedes-Benz C 200 d Navi+LED+PDC+SHZ+DAB+Sitzkomfort-Paket,25.750 €,EZ 03/2021,94447 Plattling,"Diesel, ca. 4,7 l/100 km (komb.)* , ca. 125 g CO₂/km (komb.)* ",55.982 km,ca. 118 kW (160PS),gefunden auf autoscout24.de
"VW Golf Volkswagen VIII GTD DSG 3JG+LED+NAV+ACC+2xPDC+PANO+18""",31.650 €,EZ 02/2022,95448 Bayreuth,Diesel,30.500 km,ca. 147 kW (200PS),gefunden auf autoscout24.de
BMW i3 120Ah Sportpaket Navi Prof. 20 Zoll. DAB.,21.444 €,EZ 06/2021,97424 Schweinfurt,"Elektro, ca. 0 g CO₂/km (komb.)* ",25.428 km,ca. 125 kW (170PS),gefunden auf autoscout24.de
Audi A4 2.0 TDI DPF Attraction,5.990 €,EZ 10/2010,67227 Frankenthal (Pfalz),"Diesel, ca. 5,0 l/100 km (komb.)* , ca. 131 g CO₂/km (komb.)* ",277.000 km,ca. 105 kW (143PS),gefunden auf autoscout24.de
Audi S3 qu S tro*Pano*S-Sitze*LED*Virtual*N,48.990 €,EZ 11/2022,65719 Hofheim,"Benzin, ca. 7,4 l/100 km (komb.)* , ca. 169 g CO₂/km (komb.)* ",29.181 km,ca. 228 kW (310PS),gefunden auf autoscout24.de
BMW 320 M Sport Aut.*NAVI*LED*TEMPO*PDC*H&K*360°,32.610 €,EZ 12/2020,90441 Nürnberg,"Benzin, ca. 5,3 l/100 km (komb.)* , ca. 146 g CO₂/km (komb.)* , A",7.788 km,ca. 135 kW (184PS),gefunden auf autoscout24.de
Mercedes-Benz CLA 220 CDI / d (117.303)+AMG+LED+LEDER+CAM+18ZOLL,23.500 €,EZ 08/2018,57610 Altenkirchen,"Diesel, ca. 5,3 l/100 km (komb.)* , ca. 140 g CO₂/km (komb.)* , A+",123.000 km,ca. 125 kW (170PS),gefunden auf autoscout24.de
"BMW 116 i F 20 Sport Line,Steuerkett neu",7.900 €,EZ 07/2012,74906 Bad Rappenau,"Benzin, ca. 5,6 l/100 km (komb.)* , ca. 131 g CO₂/km (komb.)* , C",187.300 km,ca. 100 kW (136PS),gefunden auf autoscout24.de
"Mercedes-Benz A 200 , Progressive, Business-Paket, Night-Paket, LED...",28.250 €,EZ 08/2022,78250 Tengen,"Benzin, ca. 6,0 l/100 km (komb.)* , ca. 136 g CO₂/km (komb.)* ",8.879 km,ca. 120 kW (163PS),gefunden auf autoscout24.de
Ford Focus 1.0 EcoBoost ST-Line X Pano LM KeyLess,29.998 €,EZ 09/2022,74172 Neckarsulm-Obereisesheim,"Benzin, ca. 6,3 l/100 km (komb.)* , ca. 143 g CO₂/km (komb.)* , B",18.700 km,ca. 114 kW (155PS),gefunden auf autoscout24.de
VW ID.3 Volkswagen Pro S Tour NAVI VIRT ACC KAM HUD MATRIX,28.980 €,EZ 09/2021,51379 Leverkusen,"Elektro, ca. 0 g CO₂/km (komb.)* , A+",22.343 km,ca. 150 kW (204PS),gefunden auf autoscout24.de
Audi A1 25 TFSI advanced 16 LED SHZ VC 5J.G,23.450 €,EZ 11/2022,73431 Aalen,"Benzin, ca. 5,6 l/100 km (komb.)* , ca. 127 g CO₂/km (komb.)* ",8.111 km,ca. 70 kW (95PS),gefunden auf autoscout24.de
Audi A3 30 TDI S LINE LED LM18 VIRTUAL NAVI,24.940 €,EZ 07/2019,44892 Bochum,"Diesel, ca. 5,5 l/100 km (komb.)* , ca. 144 g CO₂/km (komb.)* ",41.573 km,ca. 85 kW (116PS),gefunden auf autoscout24.de
Opel Astra 1.6 PHEV Ultimate *NAVI*HUD*Alcantara*LED*,29.890 €,EZ 06/2022,94146 Hinterschmiding,"Hybrid, ca. 1,0 l/100 km (komb.)* , ca. 24 g CO₂/km (komb.)* , A+",13.084 km,ca. 133 kW (181PS),gefunden auf autoscout24.de
BMW 116 d Klimaaut. PDC Aut. Heckkl. Durchlade,23.840 €,EZ 11/2022,44809 Bochum,"Diesel, ca. 5,3 l/100 km (komb.)* , ca. 120 g CO₂/km (komb.)* ",10.983 km,ca. 85 kW (116PS),gefunden auf autoscout24.de
VW Golf Volkswagen 1.0 TSI Sound*NAVI*ACC*PDC*ALU*,15.190 €,EZ 02/2018,50739 Köln,"Benzin, ca. 4,8 l/100 km (komb.)* , ca. 112 g CO₂/km (komb.)* , B",82.739 km,ca. 81 kW (110PS),gefunden auf autoscout24.de
Hyundai i20 1.2 Comfort,4.800 €,EZ 09/2009,96138 Burgebrach,"Benzin, ca. 5,1 l/100 km (komb.)* , ca. 119 g CO₂/km (komb.)* ",99.800 km,ca. 57 kW (77PS),gefunden auf autoscout24.de
Audi A4 Limousine S line 40 TFSI S tronic Klima Navi,27.850 €,EZ 10/2020,50739 Köln,"Benzin, ca. 5,6 l/100 km (komb.)* , ca. 129 g CO₂/km (komb.)* , B",30.086 km,ca. 150 kW (204PS),gefunden auf autoscout24.de
VW Golf GTI Volkswagen 2.0,5.999 €,EZ 03/2006,90431 Nürnberg,"Benzin, ca. 8,0 l/100 km (komb.)* ",191.450 km,ca. 147 kW (200PS),gefunden auf autoscout24.de
Kia Cee'd Ceed / 1.0 T-GDI Edition 7 // Kamera/Alu/Klima,16.465 €,EZ 07/2022,86470 Thannhausen,"Benzin, ca. 5,8 l/100 km (komb.)* , ca. 133 g CO₂/km (komb.)* , C",23.529 km,ca. 74 kW (101PS),gefunden auf autoscout24.de
Skoda Scala Ambition 1.5 TSI DSG,16.490 €,EZ 08/2020,63477 Maintal,"Benzin, ca. 6,1 l/100 km (komb.)* , ca. 141 g CO₂/km (komb.)* , D",91.663 km,ca. 110 kW (150PS),gefunden auf autoscout24.de
Dacia Sandero 1.4 MPI*TÜV+SERVICE+GARANTIE,3.590 €,EZ 05/2009,99085 Erfurt,"Benzin, ca. 7,0 l/100 km (komb.)* , ca. 166 g CO₂/km (komb.)* ",66.695 km,ca. 55 kW (75PS),gefunden auf autoscout24.de
Mercedes-Benz E 200 Kompressor/Neue TÜV/ Navi/ Tempomat,4.399 €,EZ 09/2003,41564 Kaarst,"Benzin, ca. 9,0 l/100 km (komb.)* , ca. 216 g CO₂/km (komb.)* ",171.000 km,ca. 120 kW (163PS),gefunden auf autoscout24.de
"Audi A1 1.6 TDI NAVI,GRA,SHZ",15.980 €,EZ 04/2018,55129 Mainz,Diesel,68.764 km,ca. 85 kW (116PS),gefunden auf autoscout24.de
Mercedes-Benz E 300 de 9G-TRONIC AMG Line,43.400 €,EZ 09/2021,72631 Aichtal,Andere,73.000 km,ca. 143 kW (194PS),gefunden auf autoscout24.de
Mercedes-Benz C 220 d Lim. AUTOMATIK AMG-LINE + PREMIUM PLUS,56.490 €,EZ 12/2023,53859 Niederkassel,Diesel,4.073 km,ca. 145 kW (197PS),gefunden auf autoscout24.de
Mercedes-Benz 190 W 201,7.200 €,EZ 08/1992,20148 Hamburg,Benzin,141.000 km,ca. 80 kW (109PS),gefunden auf autoscout24.de
Toyota Yaris 1.0 linea terra *Klima* *5 Türig*,1.490 €,EZ 04/1999,20537 Hamburg,"Benzin, ca. 5,7 l/100 km (komb.)* , ca. 137 g CO₂/km (komb.)* ",76.000 km,ca. 50 kW (68PS),gefunden auf autoscout24.de
BMW 520i 520,2.700 €,EZ 10/2004,65594 Runkel,"Benzin, ca. 9,8 l/100 km (komb.)* , ca. 237 g CO₂/km (komb.)* ",265.000 km,ca. 125 kW (170PS),gefunden auf autoscout24.de
VW Golf Volkswagen 1.5 TSI R-LINE Rückfahrkamera Navigation,19.900 €,EZ 03/2019,40233 Düsseldorf,"Benzin, ca. 5,2 l/100 km (komb.)* , ca. 119 g CO₂/km (komb.)* ",66.437 km,ca. 110 kW (150PS),gefunden auf autoscout24.de
Mercedes-Benz C 200 Avantgarde,24.800 €,EZ 12/2018,50858 Köln,"Benzin, ca. 5,3 l/100 km (komb.)* ",58.000 km,ca. 135 kW (184PS),gefunden auf autoscout24.de
VW Golf Volkswagen VIII 1.5 TSI Life // Parkassistent/ACC/Kamera/SHZ/,21.820 €,EZ 08/2022,86470 Thannhausen,"Benzin, ca. 5,1 l/100 km (komb.)* , ca. 116 g CO₂/km (komb.)* , B",13.508 km,ca. 96 kW (131PS),gefunden auf autoscout24.de
"Mercedes-Benz C 220 d ""AMG Line"" Widescreen Cockpit""KeylessGo",22.999 €,EZ 01/2019,33659 Bielefeld,"Diesel, ca. 4,4 l/100 km (komb.)* , ca. 117 g CO₂/km (komb.)* ",229.000 km,ca. 143 kW (194PS),gefunden auf autoscout24.de
BMW M3 40i GSD+M-SPORT SITZE+LASER+360°CAM,54.950 €,EZ 10/2021,22761 Hamburg,"Benzin, ca. 6,6 l/100 km (komb.)* , ca. 152 g CO₂/km (komb.)* , B",27.339 km,ca. 274 kW (373PS),gefunden auf autoscout24.de
Mini John Cooper Works NAV|PANO|LED|DAB|SOUND|AEROKIT,23.990 €,EZ 12/2019,22869 Schenefeld | Hamburg,"Benzin, ca. 5,6 l/100 km (komb.)* , ca. 128 g CO₂/km (komb.)* ",63.733 km,ca. 141 kW (192PS),gefunden auf autoscout24.de
Skoda Scala 1.5 TSI Monte Carlo +Ambiente+SHZ+AUT,26.850 €,EZ 05/2022,29410 Salzwedel,"Benzin, ca. 5,0 l/100 km (komb.)* , ca. 114 g CO₂/km (komb.)* ",28.000 km,ca. 110 kW (150PS),gefunden auf autoscout24.de
Opel Astra K 1.2 Turbo Edition Start/Stop,14.950 €,EZ 09/2021,64807 Dieburg,"Benzin, ca. 4,3 l/100 km (komb.)* , ca. 99 g CO₂/km (komb.)* , A",21.950 km,ca. 81 kW (110PS),gefunden auf autoscout24.de
VW Polo Volkswagen 1.0 TSI R-Line DSG Klima Einparkhilfe Sitzheizung,27.990 €,EZ 06/2022,79211 Denzlingen,"Benzin, ca. 4,7 l/100 km (komb.)* , ca. 107 g CO₂/km (komb.)* ",12.000 km,ca. 81 kW (110PS),gefunden auf autoscout24.de
Mercedes-Benz C 200 Elegan*Schiebedach*AHK*PDC*AUTO*SHZ*TOP!!!,11.900 €,EZ 04/2009,72622 Nürtingen,"Benzin, ca. 8,4 l/100 km (komb.)* , ca. 200 g CO₂/km (komb.)* ",112.000 km,ca. 135 kW (184PS),gefunden auf autoscout24.de
Seat Mii electric Plus PDC*GRA*CCS*SHZ,14.791 €,EZ 01/2020,07546 Gera,"Elektro, ca. 12,9 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* , A",12.572 km,ca. 61 kW (83PS),gefunden auf autoscout24.de
Kia Cee'd Ceed / CEED 1.4T Platinum Edition LED+Kamera+Navi,20.205 €,EZ 06/2018,04158 Leipzig,"Benzin, ca. 0 g CO₂/km (komb.)* ",44.948 km,ca. 103 kW (140PS),gefunden auf autoscout24.de
BMW M5 50i xDrive AHK*Schiebedach*Harman/Kardon*,53.990 €,EZ 07/2020,80687 München,"Benzin, ca. 9,9 l/100 km (komb.)* , ca. 224 g CO₂/km (komb.)* ",47.684 km,ca. 390 kW (530PS),gefunden auf autoscout24.de
Dacia Sandero Stepway mit 2 Jahre Garantie,14.250 €,EZ 12/2019,15370 Petershagen,"Benzin, ca. 5,6 l/100 km (komb.)* ",21.000 km,ca. 66 kW (90PS),gefunden auf autoscout24.de
Audi RS3 Limousine 2.5 TFSI quattro B&O+HuD+MATRIX+PANO,69.990 €,EZ 04/2023,38124 Braunschweig,"Benzin, ca. 8,2 l/100 km (komb.)* , ca. 188 g CO₂/km (komb.)* , D",12.900 km,ca. 294 kW (400PS),gefunden auf autoscout24.de
Seat Leon,9.999 €,EZ 07/2013,58285 Gevelsberg,"Benzin, ca. 5,2 l/100 km (komb.)* , ca. 123 g CO₂/km (komb.)* ",148.000 km,ca. 103 kW (140PS),gefunden auf autoscout24.de
